date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:15:50	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-duotone-900-5.0.9-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-duotone-900-5.0.9-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:15:51	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-duotone-900-5.0.9-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-duotone-900-5.0.9-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:15:52	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-duotone-900-5.0.10.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-duotone-900-5.0.10.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:02	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.1-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.1-5.255.delayed	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:03	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:03	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:04	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:05	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:05	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:06	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.10.2-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:07	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:07	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:08	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:08	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:09	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.0-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:11	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:11	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:12	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.1-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:15	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:16	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:16	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:17	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.11.2-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:18	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:19	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:20	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:21	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.0-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:21	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:22	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:22	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:23	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:24	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:24	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.12.1-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:25	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:26	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:26	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:27	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:28	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:28	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.13.0-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:29	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:29	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:30	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:31	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:31	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:32	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.14.0-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:33	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:33	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:34	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:35	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:36	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:36	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.1-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:37	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:37	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3d41d.php?	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3d41dd41d.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:38	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3-2.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3-2.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:39	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3-3.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3-3.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:39	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3-4.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3-4.php	(from https://bengalbusinesscouncil.com/css/merge.css)
23:16:40	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f4fdf959a66e5fe8;gz%22	https://bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3-5.php	C:/Users/subha/OneDrive/Desktop/SPORTS%20WELLFARE/Bengal%20Sports/bengalbusinesscouncil.com/webfonts/pro-fa-light-300-5.15.3-5.php	(from https://bengalbusinesscouncil.com/css/merge.css)
